match_id,competition_id,season_id,competition_name,season_name,match_date,team,opponent,home_away,goals,own_goals,shots,passes,dribbles,fouls,yellow_cards,red_cards,corners,free_kicks,goal_kicks,throw_ins,penalty_shots,offsides
3893789,72,107,Women's World Cup,2023,2023-07-21,Philippines Women's,Switzerland Women's,home,0,0,3,290,11,7,1,0,0,12,9,23,0,0
3893789,72,107,Women's World Cup,2023,2023-07-21,Switzerland Women's,Philippines Women's,away,2,0,18,791,13,10,2,0,3,6,3,25,1,1
3893790,72,107,Women's World Cup,2023,2023-07-21,Canada Women's,Nigeria Women's,away,0,0,16,513,22,6,2,0,7,15,5,34,1,0
3893790,72,107,Women's World Cup,2023,2023-07-21,Nigeria Women's,Canada Women's,home,0,0,10,255,8,18,1,1,6,7,13,28,0,0
3893791,72,107,Women's World Cup,2023,2023-07-21,Costa Rica Women's,Spain Women's,away,0,1,1,177,7,10,0,0,1,12,19,10,0,0
3893791,72,107,Women's World Cup,2023,2023-07-21,Spain Women's,Costa Rica Women's,home,2,0,46,671,30,8,0,0,22,9,3,23,1,1
3893792,72,107,Women's World Cup,2023,2023-07-22,United States Women's,Vietnam Women's,home,3,0,29,543,28,14,1,0,9,12,0,23,1,1
3893792,72,107,Women's World Cup,2023,2023-07-22,Vietnam Women's,United States Women's,away,0,0,0,281,6,21,1,0,0,18,21,25,0,0
3893793,72,107,Women's World Cup,2023,2023-07-22,Japan Women's,Zambia W,away,5,0,26,654,14,5,0,0,6,9,2,30,1,0
3893793,72,107,Women's World Cup,2023,2023-07-22,Zambia W,Japan Women's,home,0,0,0,455,17,11,2,1,1,13,13,27,0,0
3893794,72,107,Women's World Cup,2023,2023-07-22,England Women's,Haiti Women's,home,1,0,20,698,16,19,2,0,7,5,6,17,1,0
3893794,72,107,Women's World Cup,2023,2023-07-22,Haiti Women's,England Women's,away,0,0,7,253,15,5,1,0,3,16,12,18,0,0
3893795,72,107,Women's World Cup,2023,2023-07-22,China PR Women's,Denmark Women's,away,0,0,8,434,19,9,0,0,4,12,9,29,0,0
3893795,72,107,Women's World Cup,2023,2023-07-22,Denmark Women's,China PR Women's,home,1,0,13,551,19,9,1,0,6,12,8,28,0,0
3893796,72,107,Women's World Cup,2023,2023-07-23,South Africa Women's,Sweden Women's,away,1,0,10,292,3,8,2,0,1,10,15,20,0,1
3893796,72,107,Women's World Cup,2023,2023-07-23,Sweden Women's,South Africa Women's,home,2,0,16,618,14,9,0,0,13,12,8,32,0,0
3893797,72,107,Women's World Cup,2023,2023-07-23,Netherlands Women's,Portugal Women's,home,1,0,12,457,17,8,1,0,3,15,7,37,0,0
3893797,72,107,Women's World Cup,2023,2023-07-23,Portugal Women's,Netherlands Women's,away,0,0,2,360,24,15,2,0,1,11,9,45,0,0
3893798,72,107,Women's World Cup,2023,2023-07-23,France Women's,Jamaica Women's,home,0,0,14,553,16,16,1,0,12,10,5,33,0,2
3893798,72,107,Women's World Cup,2023,2023-07-23,Jamaica Women's,France Women's,away,0,0,6,230,11,11,3,1,2,17,7,31,0,0
3893799,72,107,Women's World Cup,2023,2023-07-24,Germany Women's,Morocco Women's,home,4,0,16,770,29,10,1,0,6,15,2,37,0,1
3893799,72,107,Women's World Cup,2023,2023-07-24,Morocco Women's,Germany Women's,away,0,2,6,282,23,12,0,0,2,13,7,22,0,0
3893800,72,107,Women's World Cup,2023,2023-07-24,Argentina Women's,Italy Women's,away,0,0,5,388,24,20,4,0,2,20,9,34,0,0
3893800,72,107,Women's World Cup,2023,2023-07-24,Italy Women's,Argentina Women's,home,1,0,12,438,25,20,2,0,5,15,6,30,0,0
3893801,72,107,Women's World Cup,2023,2023-07-24,Brazil Women's,Panama Women's,home,4,0,33,632,29,6,0,0,13,8,3,22,0,0
3893801,72,107,Women's World Cup,2023,2023-07-24,Panama Women's,Brazil Women's,away,0,0,6,251,13,13,0,0,1,7,19,23,0,0
3893802,72,107,Women's World Cup,2023,2023-07-25,Colombia Women's,Korea Republic Women's,home,2,0,17,403,25,10,2,0,4,14,7,33,1,0
3893802,72,107,Women's World Cup,2023,2023-07-25,Korea Republic Women's,Colombia Women's,away,0,0,5,314,10,17,2,0,3,12,11,34,0,0
3893803,72,107,Women's World Cup,2023,2023-07-25,New Zealand Women's,Philippines Women's,home,0,0,18,605,12,10,1,0,7,9,6,40,0,0
3893803,72,107,Women's World Cup,2023,2023-07-25,Philippines Women's,New Zealand Women's,away,1,0,4,290,4,9,1,0,0,11,13,26,0,0
3893804,72,107,Women's World Cup,2023,2023-07-25,Norway Women's,Switzerland Women's,away,0,0,15,522,9,12,0,0,7,11,4,22,0,0
3893804,72,107,Women's World Cup,2023,2023-07-25,Switzerland Women's,Norway Women's,home,0,0,8,510,9,12,0,0,2,12,12,22,0,0
3893805,72,107,Women's World Cup,2023,2023-07-26,Costa Rica Women's,Japan Women's,away,0,0,6,456,6,15,1,0,0,8,17,22,0,0
3893805,72,107,Women's World Cup,2023,2023-07-26,Japan Women's,Costa Rica Women's,home,2,0,23,592,14,10,0,0,9,12,0,20,0,0
3893806,72,107,Women's World Cup,2023,2023-07-26,Spain Women's,Zambia W,home,5,0,22,784,33,7,0,0,9,7,9,25,0,0
3893806,72,107,Women's World Cup,2023,2023-07-26,Zambia W,Spain Women's,away,0,0,10,281,17,6,2,0,3,9,4,27,0,0
3893807,72,107,Women's World Cup,2023,2023-07-26,Canada Women's,Republic of Ireland Women's,home,1,0,17,574,23,6,2,0,3,12,6,30,0,0
3893807,72,107,Women's World Cup,2023,2023-07-26,Republic of Ireland Women's,Canada Women's,away,1,1,14,360,13,13,1,0,5,6,8,37,0,0
3893808,72,107,Women's World Cup,2023,2023-07-27,Netherlands Women's,United States Women's,away,1,0,5,530,13,16,0,0,1,14,13,16,0,0
3893808,72,107,Women's World Cup,2023,2023-07-27,United States Women's,Netherlands Women's,home,1,0,18,419,16,14,1,0,11,16,4,31,0,0
3893809,72,107,Women's World Cup,2023,2023-07-27,Australia Women's,Nigeria Women's,home,2,0,29,518,13,5,1,0,15,9,8,16,0,0
3893809,72,107,Women's World Cup,2023,2023-07-27,Nigeria Women's,Australia Women's,away,3,0,11,305,18,8,2,0,2,6,16,18,0,1
3893810,72,107,Women's World Cup,2023,2023-07-27,Portugal Women's,Vietnam Women's,home,2,0,29,614,32,10,1,0,9,9,2,29,0,0
3893810,72,107,Women's World Cup,2023,2023-07-27,Vietnam Women's,Portugal Women's,away,0,0,5,284,10,8,0,0,1,12,26,16,0,0
3893811,72,107,Women's World Cup,2023,2023-07-28,Denmark Women's,England Women's,away,0,0,6,288,7,15,0,0,2,7,15,23,0,0
3893811,72,107,Women's World Cup,2023,2023-07-28,England Women's,Denmark Women's,home,1,0,12,657,17,7,0,0,9,12,7,28,0,0
3893812,72,107,Women's World Cup,2023,2023-07-28,Argentina Women's,South Africa Women's,home,2,0,13,553,17,9,1,0,4,17,12,33,0,0
3893812,72,107,Women's World Cup,2023,2023-07-28,South Africa Women's,Argentina Women's,away,2,0,13,365,22,15,2,0,3,8,13,19,0,0
3893813,72,107,Women's World Cup,2023,2023-07-28,China PR Women's,Haiti Women's,home,1,0,8,444,16,11,0,1,4,9,4,26,1,0
3893813,72,107,Women's World Cup,2023,2023-07-28,Haiti Women's,China PR Women's,away,0,0,7,419,15,8,1,0,4,10,8,48,0,1
3893814,72,107,Women's World Cup,2023,2023-07-29,Italy Women's,Sweden Women's,away,0,0,12,512,14,1,0,0,3,15,9,25,0,1
3893814,72,107,Women's World Cup,2023,2023-07-29,Sweden Women's,Italy Women's,home,5,0,21,463,17,14,0,0,7,2,7,26,0,0
3893815,72,107,Women's World Cup,2023,2023-07-29,Brazil Women's,France Women's,away,1,0,11,408,23,12,1,0,3,14,13,39,0,0
3893815,72,107,Women's World Cup,2023,2023-07-29,France Women's,Brazil Women's,home,2,0,20,473,17,14,3,0,5,10,8,41,0,0
3893816,72,107,Women's World Cup,2023,2023-07-29,Jamaica Women's,Panama Women's,away,1,0,21,385,28,15,1,0,9,9,6,31,0,0
3893816,72,107,Women's World Cup,2023,2023-07-29,Panama Women's,Jamaica Women's,home,0,0,13,400,21,11,2,0,7,18,8,19,0,0
3893817,72,107,Women's World Cup,2023,2023-07-30,New Zealand Women's,Switzerland Women's,away,0,0,12,534,9,7,0,0,5,13,2,35,0,1
3893817,72,107,Women's World Cup,2023,2023-07-30,Switzerland Women's,New Zealand Women's,home,0,0,3,540,16,15,0,0,4,8,4,37,0,0
3893818,72,107,Women's World Cup,2023,2023-07-30,Colombia Women's,Germany Women's,away,2,0,9,301,23,19,3,0,6,8,9,22,0,0
3893818,72,107,Women's World Cup,2023,2023-07-30,Germany Women's,Colombia Women's,home,1,0,14,619,27,9,1,0,4,14,6,25,1,0
3893819,72,107,Women's World Cup,2023,2023-07-30,Korea Republic Women's,Morocco Women's,home,0,0,17,514,17,7,0,0,6,13,9,39,0,0
3893819,72,107,Women's World Cup,2023,2023-07-30,Morocco Women's,Korea Republic Women's,away,1,0,10,305,23,17,1,0,3,11,16,26,0,0
3893820,72,107,Women's World Cup,2023,2023-07-30,Norway Women's,Philippines Women's,home,5,0,31,685,10,8,1,0,8,7,4,27,1,0
3893820,72,107,Women's World Cup,2023,2023-07-30,Philippines Women's,Norway Women's,away,0,1,4,292,4,7,1,1,3,9,12,21,0,0
3893821,72,107,Women's World Cup,2023,2023-07-31,Australia Women's,Canada Women's,away,4,0,11,370,15,9,2,0,4,4,10,27,1,1
3893821,72,107,Women's World Cup,2023,2023-07-31,Canada Women's,Australia Women's,home,0,0,11,550,18,5,0,0,5,9,2,31,0,0
3893822,72,107,Women's World Cup,2023,2023-07-31,Japan Women's,Spain Women's,home,4,0,7,301,8,4,0,0,0,11,11,20,0,0
3893822,72,107,Women's World Cup,2023,2023-07-31,Spain Women's,Japan Women's,away,0,0,10,939,23,13,2,0,3,4,2,29,0,0
3893823,72,107,Women's World Cup,2023,2023-07-31,Costa Rica Women's,Zambia W,home,1,0,16,434,17,14,3,0,3,19,8,28,0,0
3893823,72,107,Women's World Cup,2023,2023-07-31,Zambia W,Costa Rica Women's,away,3,0,15,325,19,21,2,0,7,12,14,25,1,0
3893824,72,107,Women's World Cup,2023,2023-07-31,Nigeria Women's,Republic of Ireland Women's,away,0,0,11,394,30,11,0,0,3,8,9,23,0,0
3893824,72,107,Women's World Cup,2023,2023-07-31,Republic of Ireland Women's,Nigeria Women's,home,0,0,5,573,18,7,1,0,2,11,10,24,0,0
3893825,72,107,Women's World Cup,2023,2023-08-01,Denmark Women's,Haiti Women's,away,2,0,9,522,15,11,1,0,5,7,9,24,1,1
3893825,72,107,Women's World Cup,2023,2023-08-01,Haiti Women's,Denmark Women's,home,0,0,9,337,19,6,0,0,7,14,8,33,0,0
3893826,72,107,Women's World Cup,2023,2023-08-01,Portugal Women's,United States Women's,home,0,0,6,443,20,16,3,0,1,14,14,31,0,0
3893826,72,107,Women's World Cup,2023,2023-08-01,United States Women's,Portugal Women's,away,0,0,17,333,16,15,3,0,6,12,10,26,0,0
3893827,72,107,Women's World Cup,2023,2023-08-01,Netherlands Women's,Vietnam Women's,away,7,0,41,762,24,12,0,0,9,4,5,21,0,0
3893827,72,107,Women's World Cup,2023,2023-08-01,Vietnam Women's,Netherlands Women's,home,0,0,5,326,7,5,1,0,3,13,21,22,0,0
3893828,72,107,Women's World Cup,2023,2023-08-01,China PR Women's,England Women's,home,1,0,7,298,12,5,0,0,3,9,11,26,1,0
3893828,72,107,Women's World Cup,2023,2023-08-01,England Women's,China PR Women's,away,6,0,17,826,16,11,1,0,4,5,3,28,0,0
3893829,72,107,Women's World Cup,2023,2023-08-02,France Women's,Panama Women's,away,6,0,26,559,25,19,0,0,11,6,5,18,2,0
3893829,72,107,Women's World Cup,2023,2023-08-02,Panama Women's,France Women's,home,3,0,6,230,16,9,1,0,0,17,14,20,1,0
3893830,72,107,Women's World Cup,2023,2023-08-02,Argentina Women's,Sweden Women's,home,0,0,6,352,13,8,1,0,1,22,8,28,0,0
3893830,72,107,Women's World Cup,2023,2023-08-02,Sweden Women's,Argentina Women's,away,2,0,7,478,26,22,1,0,4,4,9,34,1,0
3893831,72,107,Women's World Cup,2023,2023-08-02,Italy Women's,South Africa Women's,away,2,1,17,508,17,9,0,0,5,10,9,38,1,0
3893831,72,107,Women's World Cup,2023,2023-08-02,South Africa Women's,Italy Women's,home,2,0,12,304,12,12,0,0,5,9,8,33,0,0
3893832,72,107,Women's World Cup,2023,2023-08-02,Brazil Women's,Jamaica Women's,away,0,0,18,676,14,4,0,0,6,8,7,41,0,1
3893832,72,107,Women's World Cup,2023,2023-08-02,Jamaica Women's,Brazil Women's,home,0,0,3,274,14,10,1,0,0,6,12,28,0,0
3893833,72,107,Women's World Cup,2023,2023-08-03,Germany Women's,Korea Republic Women's,away,1,0,12,597,19,14,1,0,2,11,5,39,0,1
3893833,72,107,Women's World Cup,2023,2023-08-03,Korea Republic Women's,Germany Women's,home,1,0,5,268,9,12,0,0,2,12,14,29,0,0
3893834,72,107,Women's World Cup,2023,2023-08-03,Colombia Women's,Morocco Women's,away,0,0,11,525,19,10,1,0,3,9,5,40,0,0
3893834,72,107,Women's World Cup,2023,2023-08-03,Morocco Women's,Colombia Women's,home,1,0,8,365,30,12,1,0,4,10,9,30,1,0
3901733,72,107,Women's World Cup,2023,2023-08-05,Spain Women's,Switzerland Women's,away,5,1,26,726,12,16,0,0,11,6,5,22,0,0
3901733,72,107,Women's World Cup,2023,2023-08-05,Switzerland Women's,Spain Women's,home,0,0,2,322,9,9,1,0,0,16,11,20,0,0
3901734,72,107,Women's World Cup,2023,2023-08-05,Japan Women's,Norway Women's,home,2,0,16,640,2,7,0,0,6,8,5,21,0,0
3901734,72,107,Women's World Cup,2023,2023-08-05,Norway Women's,Japan Women's,away,1,1,8,454,9,9,0,0,1,8,12,26,0,0
3901796,72,107,Women's World Cup,2023,2023-08-06,Netherlands Women's,South Africa Women's,home,2,0,12,713,13,9,1,0,6,11,8,19,0,0
3901796,72,107,Women's World Cup,2023,2023-08-06,South Africa Women's,Netherlands Women's,away,0,0,14,306,35,12,0,0,5,11,7,15,0,0
3901797,72,107,Women's World Cup,2023,2023-08-06,Sweden Women's,United States Women's,home,5,0,16,476,10,16,1,0,3,15,14,37,7,0
3901797,72,107,Women's World Cup,2023,2023-08-06,United States Women's,Sweden Women's,away,4,0,29,667,25,11,1,0,9,16,4,44,7,0
3901735,72,107,Women's World Cup,2023,2023-08-07,England Women's,Nigeria Women's,home,4,0,17,587,18,8,0,1,6,15,14,46,5,0
3901735,72,107,Women's World Cup,2023,2023-08-07,Nigeria Women's,England Women's,away,2,0,23,485,16,14,0,0,5,7,11,43,4,1
3901736,72,107,Women's World Cup,2023,2023-08-07,Australia Women's,Denmark Women's,home,2,0,10,416,27,9,0,0,4,10,8,25,0,0
3901736,72,107,Women's World Cup,2023,2023-08-07,Denmark Women's,Australia Women's,away,0,0,13,540,13,11,1,0,2,8,6,38,0,0
3901832,72,107,Women's World Cup,2023,2023-08-08,Colombia Women's,Jamaica Women's,home,1,0,11,372,15,6,1,0,7,9,7,41,0,0
3901832,72,107,Women's World Cup,2023,2023-08-08,Jamaica Women's,Colombia Women's,away,0,0,6,381,20,9,2,0,3,9,8,33,0,0
3901833,72,107,Women's World Cup,2023,2023-08-08,France Women's,Morocco Women's,home,4,0,15,708,28,10,0,0,0,14,4,37,0,1
3901833,72,107,Women's World Cup,2023,2023-08-08,Morocco Women's,France Women's,away,0,0,1,263,26,13,1,0,2,12,12,31,0,0
3902239,72,107,Women's World Cup,2023,2023-08-11,Japan Women's,Sweden Women's,home,1,0,11,541,14,6,1,0,4,9,7,38,1,1
3902239,72,107,Women's World Cup,2023,2023-08-11,Sweden Women's,Japan Women's,away,2,0,15,547,11,11,0,0,3,7,4,35,1,0
3902240,72,107,Women's World Cup,2023,2023-08-11,Netherlands Women's,Spain Women's,away,1,0,9,468,13,24,1,0,2,8,15,38,0,0
3902240,72,107,Women's World Cup,2023,2023-08-11,Spain Women's,Netherlands Women's,home,2,0,28,747,27,7,1,0,8,23,11,37,1,1
3902967,72,107,Women's World Cup,2023,2023-08-12,Colombia Women's,England Women's,away,1,0,15,369,22,10,0,0,3,6,8,29,0,0
3902967,72,107,Women's World Cup,2023,2023-08-12,England Women's,Colombia Women's,home,2,0,10,552,26,8,0,0,5,10,10,27,0,0
3902968,72,107,Women's World Cup,2023,2023-08-12,Australia Women's,France Women's,home,7,0,26,505,20,11,1,0,8,13,16,54,10,0
3902968,72,107,Women's World Cup,2023,2023-08-12,France Women's,Australia Women's,away,6,0,32,505,20,12,0,0,12,10,13,36,10,2
3904628,72,107,Women's World Cup,2023,2023-08-15,Spain Women's,Sweden Women's,home,2,0,13,559,20,8,0,0,3,15,5,24,0,0
3904628,72,107,Women's World Cup,2023,2023-08-15,Sweden Women's,Spain Women's,away,1,0,6,366,9,16,0,0,3,7,9,46,0,0
3904629,72,107,Women's World Cup,2023,2023-08-16,Australia Women's,England Women's,home,1,0,12,389,11,4,0,0,6,11,14,27,0,0
3904629,72,107,Women's World Cup,2023,2023-08-16,England Women's,Australia Women's,away,3,0,15,511,10,14,2,0,5,5,8,24,0,0
3906389,72,107,Women's World Cup,2023,2023-08-19,Australia Women's,Sweden Women's,away,0,0,11,418,10,9,1,0,3,19,14,38,0,0
3906389,72,107,Women's World Cup,2023,2023-08-19,Sweden Women's,Australia Women's,home,2,0,11,479,17,19,2,0,0,8,8,28,1,0
3906390,72,107,Women's World Cup,2023,2023-08-20,England Women's,Spain Women's,away,0,0,8,408,9,18,1,0,3,9,11,26,0,0
3906390,72,107,Women's World Cup,2023,2023-08-20,Spain Women's,England Women's,home,1,0,14,519,17,13,1,0,7,19,4,21,1,0
3920384,1267,107,African Cup of Nations,2023,2024-01-13,Côte d'Ivoire,Guinea-Bissau,home,2,0,10,598,10,12,2,0,6,12,7,13,0,0
3920384,1267,107,African Cup of Nations,2023,2024-01-13,Guinea-Bissau,Côte d'Ivoire,away,0,0,10,394,11,13,1,0,2,12,8,14,0,0
3920385,1267,107,African Cup of Nations,2023,2024-01-14,Egypt,Mozambique,home,2,0,22,589,15,9,1,0,7,9,8,18,1,0
3920385,1267,107,African Cup of Nations,2023,2024-01-14,Mozambique,Egypt,away,2,0,6,373,15,9,3,0,2,8,13,14,0,0
3920386,1267,107,African Cup of Nations,2023,2024-01-14,Equatorial Guinea,Nigeria,away,1,0,8,365,7,12,2,0,3,16,11,18,0,0
3920386,1267,107,African Cup of Nations,2023,2024-01-14,Nigeria,Equatorial Guinea,home,1,0,19,380,15,13,1,0,2,12,7,27,0,0
3920387,1267,107,African Cup of Nations,2023,2024-01-14,Cape Verde Islands,Ghana,away,2,0,15,417,24,15,3,0,5,18,7,22,0,0
3920387,1267,107,African Cup of Nations,2023,2024-01-14,Ghana,Cape Verde Islands,home,1,0,11,386,16,17,3,0,2,18,5,19,0,1
3920388,1267,107,African Cup of Nations,2023,2024-01-15,Gambia,Senegal,away,0,0,12,291,11,13,0,1,4,16,9,21,0,0
3920388,1267,107,African Cup of Nations,2023,2024-01-15,Senegal,Gambia,home,3,0,14,594,8,20,2,0,6,13,12,17,0,0
3920389,1267,107,African Cup of Nations,2023,2024-01-15,Cameroon,Guinea,home,1,0,13,510,12,14,2,0,5,13,4,25,0,0
3920389,1267,107,African Cup of Nations,2023,2024-01-15,Guinea,Cameroon,away,1,0,6,231,6,15,1,1,0,15,14,21,0,0
3920390,1267,107,African Cup of Nations,2023,2024-01-15,Algeria,Angola,home,1,0,16,589,17,13,4,0,14,14,6,32,0,1
3920390,1267,107,African Cup of Nations,2023,2024-01-15,Angola,Algeria,away,1,0,7,296,10,19,1,0,2,14,12,13,1,0
3920391,1267,107,African Cup of Nations,2023,2024-01-16,Mali,South Africa,home,2,0,16,438,9,14,3,0,2,11,6,16,0,0
3920391,1267,107,African Cup of Nations,2023,2024-01-16,South Africa,Mali,away,0,0,12,531,16,12,2,0,3,11,8,27,1,0
3920392,1267,107,African Cup of Nations,2023,2024-01-16,Burkina Faso,Mauritania,home,1,0,11,457,14,21,3,0,3,13,4,27,1,0
3920392,1267,107,African Cup of Nations,2023,2024-01-16,Mauritania,Burkina Faso,away,0,0,9,269,22,13,2,0,4,22,8,18,0,0
3920393,1267,107,African Cup of Nations,2023,2024-01-16,Namibia,Tunisia,away,1,0,13,325,6,13,0,0,7,14,7,23,0,0
3920393,1267,107,African Cup of Nations,2023,2024-01-16,Tunisia,Namibia,home,0,0,9,490,10,11,0,0,8,15,10,28,0,0
3920394,1267,107,African Cup of Nations,2023,2024-01-17,Morocco,Tanzania,home,3,0,15,520,18,14,2,0,5,12,4,18,0,0
3920394,1267,107,African Cup of Nations,2023,2024-01-17,Tanzania,Morocco,away,0,0,2,470,4,16,5,1,2,12,7,15,0,0
3920395,1267,107,African Cup of Nations,2023,2024-01-17,Congo DR,Zambia,home,1,0,27,499,12,11,1,0,7,11,3,19,0,0
3920395,1267,107,African Cup of Nations,2023,2024-01-17,Zambia,Congo DR,away,1,0,3,409,11,13,1,0,0,11,15,22,0,0
3920396,1267,107,African Cup of Nations,2023,2024-01-18,Egypt,Ghana,home,2,0,11,479,17,14,0,0,3,21,2,21,0,0
3920396,1267,107,African Cup of Nations,2023,2024-01-18,Ghana,Egypt,away,2,0,6,355,16,20,1,0,4,16,5,20,0,0
3920397,1267,107,African Cup of Nations,2023,2024-01-18,Equatorial Guinea,Guinea-Bissau,home,4,1,8,405,10,15,2,0,2,12,8,13,0,0
3920397,1267,107,African Cup of Nations,2023,2024-01-18,Guinea-Bissau,Equatorial Guinea,away,1,0,12,387,15,11,0,0,7,14,6,28,0,0
3920398,1267,107,African Cup of Nations,2023,2024-01-18,Côte d'Ivoire,Nigeria,home,0,0,14,460,17,16,0,0,5,19,9,20,0,1
3920398,1267,107,African Cup of Nations,2023,2024-01-18,Nigeria,Côte d'Ivoire,away,1,0,11,268,8,19,1,0,6,18,10,16,1,0
3920399,1267,107,African Cup of Nations,2023,2024-01-19,Cape Verde Islands,Mozambique,home,3,0,11,458,13,17,1,0,1,15,8,18,0,0
3920399,1267,107,African Cup of Nations,2023,2024-01-19,Mozambique,Cape Verde Islands,away,0,0,8,471,15,15,0,0,6,19,5,21,0,1
3920400,1267,107,African Cup of Nations,2023,2024-01-19,Cameroon,Senegal,away,1,0,5,424,14,14,3,0,9,17,6,21,0,0
3920400,1267,107,African Cup of Nations,2023,2024-01-19,Senegal,Cameroon,home,3,0,5,378,10,14,1,0,8,14,9,22,0,0
3920401,1267,107,African Cup of Nations,2023,2024-01-19,Gambia,Guinea,away,0,0,7,390,17,19,2,0,5,13,8,26,0,0
3920401,1267,107,African Cup of Nations,2023,2024-01-19,Guinea,Gambia,home,1,0,16,488,7,12,2,0,7,18,8,25,0,0
3920402,1267,107,African Cup of Nations,2023,2024-01-20,Algeria,Burkina Faso,home,2,0,15,458,7,13,2,0,4,17,6,15,0,0
3920402,1267,107,African Cup of Nations,2023,2024-01-20,Burkina Faso,Algeria,away,2,0,7,266,8,18,5,0,1,13,14,15,1,0
3920403,1267,107,African Cup of Nations,2023,2024-01-20,Angola,Mauritania,away,3,0,20,344,16,16,1,0,11,12,10,12,0,2
3920403,1267,107,African Cup of Nations,2023,2024-01-20,Mauritania,Angola,home,2,0,14,415,17,13,2,0,6,16,7,20,0,1
3920404,1267,107,African Cup of Nations,2023,2024-01-20,Mali,Tunisia,away,1,0,12,518,9,13,0,0,4,12,5,19,0,0
3920404,1267,107,African Cup of Nations,2023,2024-01-20,Tunisia,Mali,home,1,0,5,340,13,13,2,0,3,13,10,30,0,0
3920405,1267,107,African Cup of Nations,2023,2024-01-21,Congo DR,Morocco,away,1,0,11,343,9,17,1,0,5,16,6,12,1,0
3920405,1267,107,African Cup of Nations,2023,2024-01-21,Morocco,Congo DR,home,1,0,11,416,12,17,3,0,3,16,13,10,0,0
3920406,1267,107,African Cup of Nations,2023,2024-01-21,Tanzania,Zambia,away,1,0,6,550,8,9,0,0,3,21,7,12,0,0
3920406,1267,107,African Cup of Nations,2023,2024-01-21,Zambia,Tanzania,home,1,0,11,467,13,18,3,1,5,9,5,21,0,0
3920407,1267,107,African Cup of Nations,2023,2024-01-21,Namibia,South Africa,away,0,0,4,382,11,13,0,0,2,21,8,17,0,0
3920407,1267,107,African Cup of Nations,2023,2024-01-21,South Africa,Namibia,home,4,0,12,403,12,20,1,0,6,15,8,25,1,0
3920408,1267,107,African Cup of Nations,2023,2024-01-22,Côte d'Ivoire,Equatorial Guinea,away,0,0,22,464,20,21,2,0,11,22,4,24,0,0
3920408,1267,107,African Cup of Nations,2023,2024-01-22,Equatorial Guinea,Côte d'Ivoire,home,4,0,10,209,12,23,3,0,1,20,16,10,0,0
3920409,1267,107,African Cup of Nations,2023,2024-01-22,Guinea-Bissau,Nigeria,home,0,1,12,451,12,17,0,0,3,23,9,16,0,1
3920409,1267,107,African Cup of Nations,2023,2024-01-22,Nigeria,Guinea-Bissau,away,0,0,11,455,18,20,3,0,2,13,11,20,0,1
3920410,1267,107,African Cup of Nations,2023,2024-01-22,Ghana,Mozambique,away,2,0,8,269,9,33,5,0,3,9,8,13,2,0
3920410,1267,107,African Cup of Nations,2023,2024-01-22,Mozambique,Ghana,home,2,0,14,413,11,10,4,0,6,30,3,20,1,0
3920411,1267,107,African Cup of Nations,2023,2024-01-22,Cape Verde Islands,Egypt,home,2,0,6,426,21,9,1,0,4,11,12,13,0,0
3920411,1267,107,African Cup of Nations,2023,2024-01-22,Egypt,Cape Verde Islands,away,2,0,27,483,15,11,2,0,8,9,5,14,0,0
3920412,1267,107,African Cup of Nations,2023,2024-01-23,Guinea,Senegal,home,0,0,4,425,16,18,2,0,0,15,8,22,0,0
3920412,1267,107,African Cup of Nations,2023,2024-01-23,Senegal,Guinea,away,2,0,12,412,16,14,2,0,6,17,6,25,0,0
3920413,1267,107,African Cup of Nations,2023,2024-01-23,Cameroon,Gambia,away,2,0,13,384,14,9,0,0,5,17,12,23,0,0
3920413,1267,107,African Cup of Nations,2023,2024-01-23,Gambia,Cameroon,home,2,1,15,317,15,15,4,0,7,9,10,16,0,1
3920414,1267,107,African Cup of Nations,2023,2024-01-23,Angola,Burkina Faso,home,2,0,6,405,11,15,3,0,1,13,14,16,0,0
3920414,1267,107,African Cup of Nations,2023,2024-01-23,Burkina Faso,Angola,away,0,0,20,465,16,10,1,0,6,14,5,29,0,0
3920415,1267,107,African Cup of Nations,2023,2024-01-23,Algeria,Mauritania,away,0,0,16,618,19,15,3,0,6,20,7,30,0,0
3920415,1267,107,African Cup of Nations,2023,2024-01-23,Mauritania,Algeria,home,1,0,17,203,14,20,3,0,5,16,12,15,0,0
3920416,1267,107,African Cup of Nations,2023,2024-01-24,South Africa,Tunisia,home,0,0,11,418,16,14,0,0,5,11,13,17,0,1
3920416,1267,107,African Cup of Nations,2023,2024-01-24,Tunisia,South Africa,away,0,0,11,511,7,12,0,0,6,13,12,21,0,0
3920417,1267,107,African Cup of Nations,2023,2024-01-24,Mali,Namibia,away,0,0,11,485,10,15,0,0,3,14,4,25,0,1
3920417,1267,107,African Cup of Nations,2023,2024-01-24,Namibia,Mali,home,0,0,5,263,4,14,1,0,9,17,7,33,0,1
3920418,1267,107,African Cup of Nations,2023,2024-01-24,Congo DR,Tanzania,away,0,0,9,496,23,9,1,0,4,4,2,34,0,0
3920418,1267,107,African Cup of Nations,2023,2024-01-24,Tanzania,Congo DR,home,0,0,4,516,11,5,0,0,1,10,5,25,0,0
3920419,1267,107,African Cup of Nations,2023,2024-01-24,Morocco,Zambia,away,1,0,19,520,16,17,1,0,7,11,11,17,0,0
